timestamp,forecast_annual,realized_annual
1605571200,0.37518111,0.62996723
1605585600,0.37807564,0.63904617
1605600000,0.37682227,0.63839438
1605614400,0.36979027,0.64061618
1605628800,0.37083648,0.63960955
1605643200,0.36883462,0.63983039
1605657600,0.37285273,0.63597575
1605672000,0.37074279,0.63669736
1605686400,0.37109721,0.63620789
1605700800,0.36539578,0.63376394
1605715200,0.36814996,0.63277198
1605729600,0.36408720,0.63439637
1605744000,0.36755724,0.63354943
1605758400,0.36828800,0.63230897
1605772800,0.36116652,0.63203326
1605787200,0.36213039,0.63752821
1605801600,0.36358834,0.63826868
1605816000,0.36565424,0.63762300
1605830400,0.36127901,0.64100380
1605844800,0.36512270,0.64056573
1605859200,0.35726730,0.64052909
1605873600,0.36418391,0.63759031
1605888000,0.36303201,0.63761328
1605902400,0.36495953,0.64090710
1605916800,0.35727692,0.64469553
1605931200,0.36079122,0.64469692
1605945600,0.33675702,0.67483345
1605960000,0.35618864,0.67689239
1605974400,0.36012085,0.67792967
1605988800,0.35948235,0.67810928
1606003200,0.36698594,0.67781348
1606017600,0.36480634,0.67827265
1606032000,0.36277572,0.67119580
1606046400,0.36371700,0.66668570
1606060800,0.36793808,0.66480244
1606075200,0.37175303,0.66686167
1606089600,0.37389308,0.66695968
1606104000,0.36468332,0.66702474
1606118400,0.35310086,0.67064028
1606132800,0.35344513,0.67088429
1606147200,0.35499471,0.67003459
1606161600,0.35654686,0.67153530
1606176000,0.35548015,0.67364701
1606190400,0.35531983,0.67518497
1606204800,0.35365897,0.66276437
1606219200,0.35782707,0.66067950
1606233600,0.42227705,0.65980124
1606248000,0.42648527,0.66318582
1606262400,0.42108371,0.66167778
1606276800,0.42197439,0.66158543
1606291200,0.42060052,0.67253794
1606305600,0.42121285,0.67639678
1606320000,0.42130318,0.67853922
1606334400,0.42016999,0.67783661
1606348800,0.41772556,0.66183130
1606363200,0.41948593,0.65935255
1606377600,0.41722243,0.65044159
1606392000,0.41817069,0.65778248
1606406400,0.41659969,0.65464308
1606420800,0.41365379,0.64593346
1606435200,0.41672610,0.64614664
1606449600,0.41826155,0.65979460
1606464000,0.41448255,0.65675878
1606478400,0.41428825,0.65550823
1606492800,0.41343777,0.65363147
1606507200,0.41285953,0.65834496
1606521600,0.41588593,0.67026923
1606536000,0.41848224,0.67120068
1606550400,0.41604848,0.67073226
1606564800,0.41450906,0.66722922
1606579200,0.41463547,0.66470240
1606593600,0.41622766,0.66459523
1606608000,0.41585826,0.66896507
1606622400,0.41735076,0.66891696
1606636800,0.41487697,0.66943330
1606651200,0.41823144,0.67016616
1606665600,0.42017625,0.67111385
1606680000,0.41991372,0.67312503
1606694400,0.42013750,0.67408546
1606708800,0.42319216,0.67532360
1606723200,0.42559483,0.67860906
1606737600,0.42160426,0.66759278
1606752000,0.42429067,0.67181158
1606766400,0.42050316,0.66679807
1606780800,0.42177460,0.66559334
1606795200,0.42354536,0.66557896
1606809600,0.42350655,0.66575643
1606824000,0.42473786,0.66559346
1606838400,0.42362718,0.66461614
1606852800,0.42240120,0.66221031
1606867200,0.42337283,0.66309699
1606881600,0.42114155,0.65677766
1606896000,0.42603788,0.65730539
1606910400,0.42228801,0.65565621
1606924800,0.42216718,0.65453921
1606939200,0.42296050,0.65514419
1606953600,0.39128225,0.65470868
1606968000,0.39350551,0.65617105
1606982400,0.39153272,0.65514991
1606996800,0.38610813,0.69085977
1607011200,0.38680259,0.70538044
1607025600,0.38144111,0.71103585
1607040000,0.39414946,0.71080765
1607054400,0.39037778,0.73607683
1607068800,0.40363079,0.73083195
1607083200,0.40495542,0.73572089
1607097600,0.40672394,0.74016701
1607112000,0.40901319,0.73723391
1607126400,0.41052930,0.73831200
1607140800,0.40102233,0.75332241
1607155200,0.39927381,0.76770740
1607169600,0.40260488,0.77549322
1607184000,0.38368685,0.77547578
1607198400,0.38088881,0.77618738
1607212800,0.37103266,0.78122214
1607227200,0.37289345,0.78239684
1607241600,0.38232253,0.78913600
1607256000,0.38086377,0.78994428
1607270400,0.37509178,0.80842163
1607284800,0.39485959,0.80774241
1607299200,0.39613543,0.80779237
1607313600,0.39401800,0.80958118
1607328000,0.40573691,0.80864564
1607342400,0.40678110,0.80922607
1607356800,0.40849548,0.80844841
1607371200,0.41154518,0.82822058
1607385600,0.40793033,0.83075720
1607400000,0.39950035,0.83275843
1607414400,0.41405975,0.83527066
1607428800,0.40599588,0.84107692
1607443200,0.40240514,0.84113249
1607457600,0.41889257,0.83714899
1607472000,0.41667068,0.84268814
1607486400,0.41910622,0.84090134
1607500800,0.42141416,0.86364842
1607515200,0.42327221,0.86444628
1607529600,0.41574004,0.86497701
1607544000,0.42018899,0.86339853
1607558400,0.41316087,0.86351156
1607572800,0.40370873,0.86496806
1607587200,0.40757042,0.86812846
1607601600,0.40829367,0.86803870
1607616000,0.41040537,0.86660501
1607630400,0.41138364,0.86753323
1607644800,0.41740455,0.86646402
1607659200,0.41818638,0.86755631
1607673600,0.45642354,0.88098871
1607688000,0.45928529,0.87777299
1607702400,0.46017799,0.90042720
1607716800,0.45691152,0.90299550
1607731200,0.46133956,0.93914981
1607745600,0.46036969,0.94466795
1607760000,0.44141478,0.94444284
1607774400,0.44122533,0.98492481
1607788800,0.45503756,0.98470312
1607803200,0.44443905,1.03787388
1607817600,0.44785109,1.03884699
1607832000,0.45937521,1.04482540
1607846400,0.45900739,1.04970313
1607860800,0.45122853,1.06123786
1607875200,0.45209045,1.06478131
1607889600,0.45165588,1.06662109
1607904000,0.40805631,1.06681594
1607918400,0.41651154,1.07304294
1607932800,0.41292390,1.07451740
1607947200,0.41899301,1.07478051
1607961600,0.41742760,1.08260805
1607976000,0.42106260,1.09039740
1607990400,0.43363187,1.09022576
1608004800,0.44866164,1.09470822
1608019200,0.44910317,1.09459852
1608033600,0.45205379,1.09911684
1608048000,0.45342485,1.09936064
1608062400,0.44970240,1.10096502
1608076800,0.43127174,1.10164990
1608091200,0.42920647,1.10181938
1608105600,0.44846885,1.10086616
1608120000,0.45983319,1.11464797
1608134400,0.46453621,1.11514973
1608148800,0.46784536,1.12011848
1608163200,0.47055103,1.11822207
1608177600,0.46703003,1.11249135
1608192000,0.45789450,1.11619530
1608206400,0.46070048,1.11319902
1608220800,0.45769629,1.11614274
1608235200,0.45662866,1.11659503
1608249600,0.44157098,1.11673547
1608264000,0.44631217,1.12511965
1608278400,0.43165939,1.12596694
1608292800,0.42632859,1.12588720
1608307200,0.42977971,1.12554878
1608321600,0.43966959,1.12451216
1608336000,0.43239086,1.12702486
1608350400,0.44147176,1.13098272
1608364800,0.43270923,1.13137710
1608379200,0.44923163,1.12699882
1608393600,0.48478129,1.12716451
1608408000,0.47864316,1.12881710
1608422400,0.49280002,1.12666048
1608436800,0.49440566,1.12781363
1608451200,0.47396767,1.12781193
1608465600,0.48222026,1.12698459
1608480000,0.47817252,1.13103174
1608494400,0.48077354,1.12979672
1608508800,0.48469696,1.13052194
1608523200,0.47259863,1.13211559
1608537600,0.49030644,1.12117277
1608552000,0.49516392,1.11911180
1608566400,0.49760163,1.12269812
1608580800,0.49602915,1.12294150
1608595200,0.50015416,1.12636281
1608609600,0.46699738,1.12603645
1608624000,0.46855930,1.15222116
1608638400,0.46594639,1.15485032
1608652800,0.46222232,1.16060299
1608667200,0.47655330,1.17308195
1608681600,0.47210915,1.17305958
1608696000,0.46175390,1.17298726
1608710400,0.47573799,1.17490174
1608724800,0.48149793,1.17583736
1608739200,0.47023985,1.18189801
1608753600,0.48134160,1.18264500
1608768000,0.48528280,1.18316673
1608782400,0.47948210,1.18369876
1608796800,0.46431543,1.19172776
1608811200,0.46601154,1.19197784
1608825600,0.45989340,1.19312387
1608840000,0.47273582,1.19160262
1608854400,0.46901728,1.19179818
1608868800,0.47076618,1.19195962
1608883200,0.48877829,1.18461323
1608897600,0.49288073,1.18598392
1608912000,0.49310732,1.18648109
1608926400,0.49368518,1.19025413
1608940800,0.49578664,1.19819237
1608955200,0.47719266,1.19821645
1608969600,0.46269384,1.19833763
1608984000,0.47978103,1.20072716
1608998400,0.47976623,1.20459849
1609012800,0.48577742,1.20863881
1609027200,0.48357728,1.21125805
1609041600,0.49301557,1.20395700
1609056000,0.47088437,1.20406813
1609070400,0.48885347,1.20356789
1609084800,0.48708431,1.20418089
1609099200,0.49312021,1.20008128
1609113600,0.55373969,1.19541324
1609128000,0.55055421,1.19488800
1609142400,0.54807856,1.20156813
1609156800,0.54402757,1.20206280
1609171200,0.53537285,1.20284141
1609185600,0.48741480,1.20346280
1609200000,0.52143805,1.20667140
1609214400,0.50982737,1.20702906
1609228800,0.52765615,1.20604161
1609243200,0.52755930,1.20681241
1609257600,0.53074092,1.20831960
1609272000,0.52536229,1.20971781
1609286400,0.53937380,1.20741593
1609300800,0.53482925,1.21683584
1609315200,0.54105814,1.30580006
1609329600,0.53925192,1.30526489
1609344000,0.54430540,1.33119988
1609358400,0.52928255,1.33113605
1609372800,0.52773786,1.33487362
1609387200,0.51849341,1.33724378
1609401600,0.51870454,1.33767326
1609416000,0.48765337,1.33899734
1609430400,0.48682970,1.33896957
1609444800,0.47958542,1.33896927
1609459200,0.50243429,1.33874730
1609473600,0.49891492,1.33904261
1609488000,0.50218184,1.33878065
1609502400,0.50017285,1.34053347
1609516800,0.50328018,1.34043820
1609531200,0.50080999,1.34035395
1609545600,0.48730152,1.34122168
1609560000,0.50800345,1.34057169
1609574400,0.49571148,1.34114764
1609588800,0.56780308,1.32694475
1609603200,0.57367354,1.32086660
1609617600,0.57476567,1.31817982
1609632000,0.57235115,1.31747286
1609646400,0.58593239,1.30522451
1609660800,0.55814177,1.30594429
1609675200,0.56581389,1.30291192
1609689600,0.56508299,1.30442026
1609704000,0.56085456,1.30437844
1609718400,0.53873049,1.30641937
1609732800,0.56069948,1.29760143
1609747200,0.56713734,1.28950050
1609761600,0.56838663,1.28749800
1609776000,0.55979285,1.28747017
1609790400,0.56454541,1.28925812
1609804800,0.56041278,1.28626501
1609819200,0.54401771,1.28597576
1609833600,0.65157366,1.28234798
1609848000,0.64486512,1.28408708
1609862400,0.68421633,1.27539203
1609876800,0.66644180,1.27603808
1609891200,0.65860064,1.27645266
1609905600,0.65461123,1.27550900
1609920000,0.64903528,1.27523093
1609934400,0.61500938,1.27495347
1609948800,0.61313523,1.27504327
1609963200,0.67868593,1.26308538
1609977600,0.66883821,1.26546180
1609992000,0.66519563,1.26414806
1610006400,0.67092373,1.26275634
1610020800,0.67633713,1.26010942
1610035200,0.64940729,1.26132527
1610049600,0.64567937,1.26366309
1610064000,0.65663718,1.26038257
1610078400,0.64747533,1.25951715
1610092800,0.69806635,1.24248574
1610107200,0.68334256,1.24588894
1610121600,0.67614147,1.24546040
1610136000,0.66659758,1.24710689
1610150400,0.66313070,1.24841435
1610164800,0.62703593,1.25201935
1610179200,0.63845363,1.24958151
1610193600,0.62538450,1.30005048
1610208000,0.62476752,1.30109923
1610222400,0.62943830,1.32606205
1610236800,0.62170357,1.32599475
1610251200,0.61552737,1.32668648
1610265600,0.66757461,1.32004575
1610280000,0.65867984,1.31962886
1610294400,0.70428435,1.30428642
1610308800,0.69335123,1.30345696
1610323200,0.74588977,1.27677482
1610337600,0.73031076,1.27278122
1610352000,0.71481427,1.27271605
1610366400,0.76282911,1.25337892
1610380800,0.74493928,1.25308494
1610395200,0.79108961,1.20977619
1610409600,0.76675132,1.20983739
1610424000,0.76848750,1.20283181
1610438400,0.75328779,1.20289566
1610452800,0.75990000,1.20111800
1610467200,0.73201902,1.19802398
1610481600,0.72621630,1.19645009
1610496000,0.71173299,1.19651772
1610510400,0.71827867,1.19089645
1610524800,0.70083946,1.18969062
1610539200,0.68978067,1.19011265
1610553600,0.90167214,1.18313149
1610568000,0.91373236,1.17583754
1610582400,0.90093093,1.17594011
1610596800,0.90330909,1.17208071
1610611200,0.89948754,1.17244194
1610625600,0.89246353,1.16863718
1610640000,0.88061410,1.16833561
1610654400,0.87561499,1.16686179
1610668800,0.86497579,1.16618030
1610683200,0.86088202,1.17068452
1610697600,0.84523663,1.17053979
1610712000,0.92978649,1.14721084
1610726400,0.91151543,1.14670499
1610740800,0.92081212,1.13763011
1610755200,0.91181504,1.14240290
1610769600,0.90797107,1.14244970
1610784000,0.88671721,1.13854856
1610798400,0.88221331,1.13846330
1610812800,0.87472089,1.13514269
1610827200,0.87038472,1.13579439
1610841600,0.86529885,1.14199403
1610856000,0.88236730,1.13368998
1610870400,0.87587053,1.13272827
1610884800,0.86584873,1.13191002
1610899200,0.86380745,1.13224203
1610913600,0.85422977,1.13290201
1610928000,0.84216142,1.13089270
1610942400,0.85544786,1.13073179
1610956800,0.85080100,1.13040897
1610971200,0.85369718,1.13043951
1610985600,0.84009267,1.13153606
1611000000,0.83758331,1.12987995
1611014400,0.82641160,1.12980373
1611028800,0.82772274,1.12783329
1611043200,0.82979454,1.12838405
1611057600,0.82523970,1.12845051
1611072000,0.82973134,1.12445279
1611086400,0.82833467,1.12387607
1611100800,0.83138085,1.12121112
1611115200,0.83232173,1.12014716
1611129600,0.85380490,1.11483255
1611144000,0.84542515,1.11716298
1611158400,0.85009790,1.11509978
1611172800,0.84377637,1.11618837
1611187200,0.84617148,1.11268046
1611201600,0.84134392,1.11304173
1611216000,0.92802038,1.08588857
1611230400,0.90759904,1.08266167
1611244800,0.90663305,1.07772666
1611259200,0.93251599,1.06452825
1611273600,1.23010639,1.06515958
1611288000,1.19204447,1.06537862
1611302400,1.18618204,1.06323277
1611316800,1.17772875,1.06046268
1611331200,1.18150636,1.05462086
1611345600,1.17342547,1.05339794
1611360000,1.16632046,1.05583816
1611374400,1.15550790,1.05495555
1611388800,1.18682028,1.05304019
1611403200,1.16707911,1.05584531
1611417600,1.15233190,1.05476559
1611432000,1.14211783,1.05487340
1611446400,1.13175789,1.06387557
1611460800,1.10390033,1.07484898
1611475200,1.10227705,1.09926614
1611489600,1.11317521,1.10626653
1611504000,1.11736962,1.12777439
1611518400,1.13391241,1.15079143
1611532800,1.17203281,1.15055246
1611547200,1.15920977,1.15168516
1611561600,1.14107403,1.15165523
1611576000,1.16318982,1.14478264
1611590400,1.16847291,1.14152712
1611604800,1.17877093,1.13621359
1611619200,1.17512786,1.13384756
1611633600,1.16615955,1.13382274
1611648000,1.14499279,1.13373162
1611662400,1.13188030,1.13436913
1611676800,1.10351581,1.13731856
1611691200,1.08463570,1.14986022
1611705600,1.09780727,1.14760742
1611720000,1.10331830,1.16352056
1611734400,1.13023371,1.16290056
1611748800,1.12043631,1.16588809
1611763200,1.11208677,1.16622418
1611777600,1.10315057,1.16636081
1611792000,1.13096572,1.16316782
1611806400,1.11088008,1.16298209
1611820800,1.10063503,1.16262952
1611835200,1.09580183,1.16275365
1611849600,1.09997320,1.16251832
1611864000,1.09877019,1.16370817
1611878400,1.09442553,1.16871789
1611892800,1.15147764,1.15823702
1611907200,1.57444411,1.05669558
1611921600,1.48542852,1.06666112
1611936000,1.52315147,1.03434354
1611950400,1.48274857,1.03604465
1611964800,1.42990417,1.03488230
1611979200,1.38014475,1.03169941
1611993600,1.75685770,1.03664028
1612008000,1.70656779,1.03992576
1612022400,1.69748520,1.04213853
1612036800,1.67425989,1.04662581
1612051200,1.61601791,1.04697602
1612065600,1.59690503,1.04713173
1612080000,1.60489266,1.04762088
1612094400,1.56783788,1.04535784
1612108800,1.57272147,1.04913332
1612123200,1.54335539,1.05108418
1612137600,1.53143335,1.05017656
1612152000,1.52633578,1.05251536
1612166400,1.50626217,1.06004133
1612180800,1.52853866,1.05683516
1612195200,1.52826547,1.05471203
1612209600,1.51963655,1.05475577
1612224000,1.53128539,1.05626304
1612238400,1.49866050,1.05397151
1612252800,1.48852817,1.05341846
1612267200,1.50357494,1.05343551
1612281600,1.48459129,1.05339735
1612296000,1.47769834,1.05347642
1612310400,1.47583654,1.05255460
1612324800,1.47882222,1.05251969
1612339200,1.44786302,1.05208201
1612353600,1.44824005,1.04914559
1612368000,1.46213391,1.05377504
1612382400,1.43562837,1.05164409
1612396800,1.43933644,1.05159436
1612411200,1.41885779,1.05114413
1612425600,1.40244661,1.05120950
1612440000,1.40670373,1.05050225
1612454400,1.41516303,1.05007037
1612468800,1.41125566,1.04968905
1612483200,1.40289350,1.05010172
1612497600,1.39315479,1.05035735
1612512000,1.39487838,1.05125413
1612526400,1.36083071,1.05100267
1612540800,1.35022321,1.05054496
1612555200,1.34605455,1.04959354
1612569600,1.37788831,1.04501996
1612584000,1.39647186,1.04652555
1612598400,1.36851006,1.04523801
1612612800,1.36788869,1.04450130
1612627200,1.36489052,1.04313856
1612641600,1.37324514,1.04228419
1612656000,1.36140108,1.04616735
1612670400,1.35156489,1.04623098
1612684800,1.36293786,1.04724207
1612699200,1.35382675,1.04236478
1612713600,1.54048715,1.04227509
1612728000,1.51928168,1.04134131
1612742400,1.52448577,1.04324244
1612756800,1.55841868,1.03857982
1612771200,1.56465703,1.03945868
1612785600,2.08570023,0.98016411
1612800000,1.95911621,0.97894872
1612814400,2.12337986,0.94496149
1612828800,2.05016358,0.94483417
1612843200,1.95378263,0.94416461
1612857600,1.90493605,0.94324105
1612872000,1.87709387,0.94281441
1612886400,1.81774739,0.94295977
1612900800,1.78211879,0.94344654
1612915200,1.77204579,0.94418997
1612929600,1.72986572,0.94419171
1612944000,1.74904708,0.94427797
1612958400,1.80191581,0.92891434
1612972800,1.78385903,0.92652371
1612987200,1.75406004,0.92621926
1613001600,1.72343677,0.92567044
1613016000,1.69002450,0.92491357
1613030400,1.69179520,0.93084786
1613044800,1.75445624,0.91989187
1613059200,1.73391862,0.92188554
1613073600,1.69791827,0.92214258
1613088000,1.62714085,0.92171712
1613102400,1.61236121,0.92280321
1613116800,1.55972438,0.92269188
1613131200,1.54099587,0.92235441
1613145600,1.53526868,0.92227211
1613160000,1.53573469,0.92383434
1613174400,1.49735990,0.92657690
1613188800,1.49855215,0.93648911
1613203200,1.49265369,0.94142028
1613217600,1.48239795,0.94066250
1613232000,1.48392042,0.94075052
1613246400,1.46366573,0.94234441
1613260800,1.45938879,0.94627324
1613275200,1.47555285,0.94235677
1613289600,1.47255699,0.94211926
1613304000,1.45575343,0.94169504
1613318400,1.45672287,0.94162689
1613332800,1.44849656,0.94433164
1613347200,1.45658568,0.94225320
1613361600,1.46950032,0.94237536
1613376000,1.43601114,0.94381123
1613390400,1.43857867,0.94374157
1613404800,1.40124794,0.95951707
1613419200,1.39300793,0.96007273
1613433600,1.33703856,0.95257796
1613448000,1.33604534,0.95236465
1613462400,1.32799846,0.95224493
1613476800,1.34646912,0.95541280
1613491200,1.29113851,0.96375335
1613505600,1.26331707,0.96296280
1613520000,1.26237455,0.96241033
1613534400,1.29412898,0.95724264
1613548800,1.30421757,0.95904641
1613563200,1.29624858,0.95905369
1613577600,1.26928219,0.95693227
1613592000,1.32192178,0.95810475
1613606400,1.26845382,0.95827615
1613620800,1.26346515,0.95826360
1613635200,1.22750603,0.95883327
1613649600,1.22377691,0.95874279
1613664000,1.21636860,0.95862542
1613678400,1.21236121,0.96100588
1613692800,1.20047419,0.96087754
1613707200,1.19226300,0.96146226
1613721600,1.20370354,0.96053616
1613736000,1.22479753,0.95922355
1613750400,1.23938171,0.95672258
1613764800,1.24046020,0.95507130
1613779200,1.24760411,0.95505101
1613793600,1.22391378,0.95461769
1613808000,1.22259313,0.95201788
1613822400,1.22814955,0.95287326
1613836800,1.20604483,0.95566324
1613851200,1.21381825,0.95816510
1613865600,1.21505740,0.95809049
1613880000,1.20631283,0.95825181
1613894400,1.21025067,0.95546532
1613908800,1.23505838,0.95733313
1613923200,1.17633490,0.95632739
1613937600,1.17103963,0.95642801
1613952000,1.19259604,0.95158636
1613966400,1.18950355,0.95360463
1613980800,1.24189927,0.94814523
1613995200,1.24645085,0.94485764
1614009600,1.23979053,0.94952751
1614024000,1.21078892,0.96235322
1614038400,1.28439940,0.95148664
1614052800,1.36004308,0.93855194
1614067200,1.53749777,0.90982388
1614081600,1.54821647,0.89961498
1614096000,1.67396394,0.87326825
1614110400,1.79814201,0.83852880
1614124800,1.75644806,0.83025181
1614139200,1.69361604,0.83184493
1614153600,1.49147195,0.83370658
1614168000,1.42805494,0.83378017
1614182400,1.41524616,0.83225723
1614196800,1.41533965,0.83457569
1614211200,1.39704215,0.83392099
1614225600,1.39726332,0.83392022
1614240000,1.38663441,0.83452640
1614254400,1.32907034,0.83428777
1614268800,1.31473707,0.83026263
1614283200,1.39644517,0.81223404
1614297600,1.38062159,0.81211936
1614312000,1.44259639,0.78919152
1614326400,1.42992058,0.78008272
1614340800,1.40302247,0.77557511
1614355200,1.38172815,0.77699963
1614369600,1.35031108,0.77656798
1614384000,1.34946527,0.77250429
1614398400,1.36594137,0.77295487
1614412800,1.37282164,0.78177733
1614427200,1.30993968,0.77982545
1614441600,1.30076847,0.77691464
1614456000,1.31437218,0.77076412
1614470400,1.33310634,0.76246693
1614484800,1.34317434,0.76429347
1614499200,1.28597470,0.76464010
1614513600,1.34460187,0.75170379
1614528000,1.33349271,0.74806560
1614542400,1.31871942,0.74590077
1614556800,1.30884041,0.74066448
1614571200,1.36138161,0.74120609
1614585600,1.31097687,0.73297179
1614600000,1.29498238,0.72979575
1614614400,1.28158461,0.72784060
1614628800,1.27644575,0.72142414
1614643200,1.26030763,0.72032100
1614657600,1.24441881,0.71935451
1614672000,1.23779158,0.71876338
1614686400,1.24923843,0.71903411
1614700800,1.22959890,0.71345241
1614715200,1.22912550,0.70999227
1614729600,1.23377973,0.71281631
1614744000,1.20563612,0.70929433
1614758400,1.25836703,0.69689795
1614772800,1.24556973,0.69420508
1614787200,1.27526702,0.69514706
1614801600,1.20344367,0.69444599
1614816000,1.18873436,0.69228031
1614830400,1.24119640,0.69223990
1614844800,1.20710257,0.69172177
1614859200,1.22966083,0.69222153
1614873600,1.14828774,0.68459504
1614888000,1.14088864,0.69032678
1614902400,1.13270117,0.68663952
1614916800,1.13492577,0.68660703
1614931200,1.11867595,0.68691723
1614945600,1.11792031,0.68746776
1614960000,1.12771740,0.68033862
1614974400,1.12385615,0.67930720
1614988800,1.12169153,0.68063617
1615003200,1.10119386,0.68059787
1615017600,1.08780137,0.67958894
1615032000,1.10910424,0.68053529
1615046400,1.11161646,0.67583430
1615060800,1.09974303,0.67481274
1615075200,1.08795539,0.67371497
1615089600,1.08282203,0.67277668
1615104000,1.08190502,0.67135287
1615118400,1.10050258,0.67252215
1615132800,1.09236721,0.67277563
1615147200,1.08266760,0.67182116
1615161600,1.08313117,0.67135965
1615176000,1.07837542,0.66900853
1615190400,1.07064093,0.67389944
1615204800,1.06317310,0.67279888
1615219200,1.06321506,0.67285890
1615233600,1.06095830,0.66887284
1615248000,1.08277467,0.66313222
1615262400,1.07094054,0.66341922
1615276800,1.05681163,0.66283370
1615291200,1.05659656,0.66766713
1615305600,1.07017522,0.66767370
1615320000,1.06396835,0.66609289
1615334400,1.07136966,0.65987096
1615348800,1.06303489,0.65839845
1615363200,1.05206877,0.65755707
1615377600,1.06954544,0.65099567
1615392000,1.05762170,0.65069087
1615406400,1.05489207,0.64874197
1615420800,1.05775274,0.65187535
1615435200,1.04398402,0.65313066
1615449600,1.06229484,0.64912776
1615464000,1.06351529,0.64932365
1615478400,1.02251163,0.64980079
1615492800,1.01847352,0.64722610
1615507200,1.00678665,0.64655913
1615521600,1.01294214,0.64709503
1615536000,1.00624432,0.64697996
1615550400,0.99347981,0.64631522
1615564800,1.02416630,0.64631399
1615579200,1.01226976,0.64634345
1615593600,0.98803194,0.64577149
1615608000,0.97324771,0.64484149
1615622400,1.03567028,0.62851605
1615636800,1.00855997,0.62866078
1615651200,0.97100827,0.62563921
1615665600,0.95667197,0.62527124
1615680000,0.94959398,0.62619296
1615694400,0.98414419,0.62513436
1615708800,0.98066336,0.63453528
1615723200,0.98199269,0.63397095
1615737600,0.98114733,0.63413469
1615752000,0.96031503,0.63258861
1615766400,0.97334977,0.62767019
1615780800,1.04546700,0.61062595
1615795200,1.03596478,0.60232799
1615809600,1.02379824,0.60786671
1615824000,0.97332108,0.60937213
1615838400,0.96680640,0.60812886
1615852800,1.00808838,0.60197718
1615867200,1.01493187,0.59905127
1615881600,1.00138276,0.59938438
1615896000,0.97947250,0.59921187
1615910400,0.98896998,0.60026071
1615924800,0.99546253,0.59607033
1615939200,1.00975337,0.59006298
1615953600,0.99443607,0.59561562
1615968000,0.97994714,0.59313540
1615982400,0.97845480,0.59462825
1615996800,1.09401384,0.56663348
1616011200,1.05122752,0.56352664
1616025600,1.02665520,0.56597867
1616040000,0.99300919,0.56564483
1616054400,0.98136942,0.56994004
1616068800,1.03032761,0.56576926
1616083200,1.07150452,0.55119417
1616097600,1.03917626,0.55221990
1616112000,1.02246530,0.62388823
1616126400,1.01049350,0.62665031
1616140800,0.98804240,0.64964711
1616155200,1.04975485,0.66421139
1616169600,1.03996384,0.66438873
1616184000,1.00548879,0.66326720
1616198400,0.99911720,0.66514683
1616212800,1.04179101,0.66540995
1616227200,0.99217155,0.66377522
1616241600,1.01166925,0.68258998
1616256000,1.02500568,0.68822913
1616270400,0.97966222,0.68507590
1616284800,0.97408031,0.68825701
1616299200,0.96831027,0.68664768
1616313600,0.96145988,0.69577870
1616328000,0.96051801,0.69603382
1616342400,0.96324457,0.70002603
1616356800,0.95992224,0.69999134
1616371200,0.95615101,0.70430048
1616385600,0.97251982,0.70432579
1616400000,0.98376635,0.70581665
1616414400,0.96005719,0.71151715
1616428800,0.96623229,0.70705871
1616443200,0.98172858,0.70890760
1616457600,0.96464837,0.70822939
1616472000,0.95199841,0.70886115
1616486400,0.95690566,0.71044633
1616500800,0.95028963,0.70806166
1616515200,0.96617041,0.71654116
1616529600,0.95410025,0.72009351
1616544000,0.96684782,0.72627574
1616558400,0.95326489,0.74049310
1616572800,0.96164555,0.75153383
1616587200,0.95224162,0.75159742
1616601600,0.97229513,0.74900625
1616616000,1.04888337,0.73194236
1616630400,1.01885845,0.73527770
1616644800,0.99806123,0.73552845
1616659200,0.97803049,0.73739983
1616673600,0.97640846,0.73755279
1616688000,1.00328727,0.73403729
1616702400,0.99267385,0.73327073
1616716800,0.99276659,0.72999102
1616731200,0.99120024,0.72609991
1616745600,0.98503290,0.72377276
1616760000,0.97173304,0.72421224
1616774400,0.96038533,0.72627878
1616788800,0.96802963,0.72198145
1616803200,0.95556127,0.75671119
1616817600,0.94556203,0.75712430
1616832000,0.93356281,0.75821840
1616846400,0.92851158,0.75749360
1616860800,0.94087280,0.75634065
1616875200,0.94379733,0.75632728
1616889600,0.92708821,0.75706900
1616904000,0.92581913,0.76022379
1616918400,0.91743551,0.76068825
1616932800,0.92527074,0.75994703
1616947200,0.92403042,0.75680353
1616961600,0.91434190,0.75614087
1616976000,0.90122312,0.75587196
1616990400,0.89544497,0.75573446
1617004800,0.94485316,0.74737699
1617019200,0.92736517,0.74805873
1617033600,0.92138343,0.75107805
1617048000,0.90983958,0.75191782
1617062400,0.88567593,0.75234779
1617076800,0.91355460,0.75044802
1617091200,0.91217522,0.74748399
1617105600,0.90435596,0.74734671
1617120000,0.89595393,0.74892857
1617134400,0.89070105,0.75011861
1617148800,0.89289686,0.75012055
1617163200,0.89152113,0.75072016
1617177600,0.90460230,0.75072062
1617192000,0.89779576,0.76928760
1617206400,0.88831015,0.76862112
1617220800,0.88508060,0.77084112
1617235200,0.87198322,0.77116530
1617249600,0.86566081,0.77141342
1617264000,0.88103789,0.77130434
1617278400,0.88290814,0.77143290
1617292800,0.89086151,0.77183770
1617307200,0.87906682,0.77173978
1617321600,0.86782597,0.77278384
1617336000,0.86216860,0.77250797
1617350400,0.86688298,0.77296352
1617364800,0.86086043,0.77356442
1617379200,0.84410404,0.77286814
1617393600,0.86751237,0.77300668
